編號,縣市別代碼,地址,發放口罩藥局名稱,TM2X,TM2Y,行政區,成人口罩數量,兒童口罩數量,藥局提供時間說明,經度,緯度,口罩地圖數量紀錄時間,系統查詢總計數量,系統紀錄日期,系統當日查詢數量
714,66000,臺中市北區中清路１段３１號,喜樂藥局,217177.6219,2671994.453,北區,423,2045,周一到周五下午3:00~5:00販售防疫口罩 現場排隊不發放號碼牌,120.6770131,24.15290058,2020/3/30 17:56,865347,2021/3/18,37
715,66000,臺中市北區五權路２３２號,康新藥局,217181.4196,2671764.048,北區,144,1047,下午三點半至八點直接現場排隊過卡買口罩(4/4星期六放假),120.6770557,24.15082028,2020/3/30 17:56,865310,2021/3/17,21
716,66000,臺中市北區健行路４４５－５號１樓,新藥林藥局,217517.0984,2672664.781,北區,9,1720,下午3點~6點現場排隊買口罩. 4/1~4/5連休5天,120.6803386,24.15896018,2020/3/30 17:56,865289,2021/3/16,23
717,66000,臺中市豐原區中正路７１５號１樓,福心藥局,219678.1629,2682643.031,豐原區,102,25,9AM-9PM.代售口罩.上午10-11點發放.下午4-5點排隊過卡領完為止,120.7013954,24.24909901,2020/3/30 17:56,865266,2021/3/15,35
718,66000,臺中市豐原區中山路４０５號,品安藥局,221012.5208,2682782.583,豐原區,300,576,星期一三四五，下午 3~7:30 販售，售完停止,120.714533,24.25038427,2020/3/30 17:56,865231,2021/3/14,25
719,66000,臺中市豐原區中山路２９５號１樓,阜康藥局,221071.9046,2682474.43,豐原區,714,2368,口罩販售時間星期一三五下午2:30-4:30;二四六上午8:30-10:30，其他時間恕不販賣,120.715124,24.247603,2020/3/30 17:56,865206,2021/3/13,22
720,66000,臺中市大甲區復興路２２之１號,能德藥局,211585.4659,2693393.163,大甲區,34,163,週一至週五傍晚16：00??18：00，晚上19：20??21：30販售成人口罩,120.6214132,24.34598498,2020/3/30 17:56,865184,2021/3/12,34
721,66000,臺中市清水區和平路４２８之１５號,崇文藥師藥局,203827.6563,2684207.481,清水區,60,330,週一、二、四、五晚上6點開始8點止，週三晚上8點開始10點止，現場排隊，先排先買,120.5452551,24.26283801,2020/3/30 17:56,865150,2021/3/11,22
722,66000,臺中市后里區福音路２８號１樓,后里宏安藥局,220910.5892,2688845.445,后里區,12,265,固定週一至週六10:00開始販售，週六時間另外公告。週日休息。,120.7134064,24.30512479,2020/3/30 17:56,865128,2021/3/10,28
723,66000,臺中市太平區長億六街１０６號,太平永泰大藥局,221164.6287,2668211.264,太平區,0,15,下午1:30~下午6:00止販售防疫口罩,120.716322,24.118819,2020/3/30 17:56,865100,2021/3/9,26
724,66000,臺中市龍井區中央路一段２２０號,全安堂藥局,201611.6154,2677473.842,龍井區,42,0,週一~週六 每天晚上8:30現場購買 不發放號碼牌,120.5236565,24.20197323,2020/3/30 17:56,865074,2021/3/8,31
725,66000,臺中市霧峰區中正路９６５號,永合藥局,219346.4634,2662359.086,霧峰區,426,20,早上7:30開始發號碼牌，8點開始領口罩,120.698559,24.06594342,2020/3/30 17:56,865043,2021/3/7,22
726,66000,臺中市大肚區沙田路一段４０２號１樓,追分藥局,205958.7668,2668681.83,大肚區,0,4,每日中午12:30-13:00(看醫師時間)開始販售，現場排隊。(周一到周六),120.5667175,24.12271681,2020/3/30 17:56,865021,2021/3/6,35
727,66000,臺中市潭子區頭張路一段７號１樓,久揚藥局,219723.7335,2676574.562,潭子區,0,98,固定週一至週六07:20開始發放號碼牌販售口罩售完為止，每週六下午起至週日休,120.7019717,24.19430651,2020/3/30 17:56,864986,2021/3/5,15
728,66000,臺中市潭子區潭興路三段８７號,安康藥局,219780.4215,2678479.113,潭子區,0,980,週一~週六上午8:30~10:00，週日休息。,120.7024898,24.2115042,2020/3/30 17:56,864971,2021/3/4,22
729,66000,臺中市潭子區中山路二段３６２號,惠安藥局,220079.3518,2678696.994,潭子區,0,73,週一~周六上午8:30起排隊販售，週日休息。,120.7054282,24.21347721,2020/3/30 17:56,864949,2021/3/3,34
730,66000,臺中市大雅區中清東路２２９號,大雅安德藥局,214136.3438,2679941.802,大雅區,6,0,每日下午14:45發放號碼牌，15:00開始販售。(周一-周日),120.6468885,24.22459238,2020/3/30 17:56,864915,2021/3/2,35
731,66000,臺中市大安區中山南路２８３號,民安藥局,208127.997,2693313.412,大安區,0,5,周一到周六，早上8:00開始販賣防疫口罩(依排隊順序),120.5873418,24.34517605,2020/3/30 17:56,864880,2021/3/1,28
732,66000,台中市南屯區大墩路７０５號１樓,悅康藥師藥局,214391.7691,2671988.192,南屯區,63,237,固定週一下午1:00開始；週二到週六，早上9:00開始販賣防疫口罩。,120.6495996,24.15278357,2020/3/30 17:56,864852,2021/2/28,28
733,66000,台中市北屯區松茂里松竹路二段１３９號,吉成藥局,219160.122,2675328.751,北屯區,0,24,上午08:00 ~~ 下午10:00  代售口罩  全年無休,120.6964504,24.18304685,2020/3/30 17:56,864824,2021/2/27,19
734,66000,台中市北屯區中清路二段５３３號,智康藥局,216058.6765,2675209.426,北屯區,0,419,每天早上9點30分發售口罩，週日休息。,120.6659268,24.1819056,2020/3/30 17:56,864805,2021/2/26,24
735,66000,台中市豐原區南陽里南陽路２７５號,天一藥局,222324.3716,2682175.104,豐原區,513,451,防疫口罩中午12點發放號碼牌，下午1點開始販售,120.7274636,24.24492292,2020/3/30 17:56,864781,2021/2/25,24
736,66000,台中市西屯區西屯路３段１４６－４號１樓,永安藥局,211933.5294,2675569.195,西屯區,27,441,週一~六09:30販賣口罩，售完為止，無發號碼牌.,120.6253155,24.18505965,2020/3/30 17:56,864757,2021/2/24,32
737,66000,台中市南區復興路２段１０號,博愛藥局,215265.5261,2668051.224,南區,0,723,中午1點至2點半午休，14:40開始販賣(2/22休假),120.6582921,24.11725517,2020/3/30 17:56,864725,2021/2/23,43
738,66000,台中市北區金龍里三民路三段２５３??２號,正光藥局,218219.3693,2672323.834,北區,0,3903,上午8時開始依序販售口罩。,120.687257,24.155896,2020/3/30 17:56,864682,2021/2/22,41
739,66000,臺中市北屯區北屯路４３９－１１號１樓,全成北屯藥局,219565.1787,2674893.907,北屯區,12,217,小孩9點過後開賣，大人口罩平日15:00後開賣，六日早上9點開賣，無號碼牌,120.7004464,24.17912842,2020/3/30 17:56,864641,2021/2/21,26
740,66000,台中巿中區中山路１２４號,大協藥局,217568.2269,2670566.327,中區,0,261,周一至周六上午9點開始、周日下午2點半開始服務,120.6808888,24.14001374,2020/3/30 17:56,864615,2021/2/20,41
741,66000,台中市東區合作里力行路５５號１樓,周藥師藥局,219068.771,2671762.693,東區,0,501,早上8:30代售口罩賣完截止.4/4.4/5及週日公休不代售口罩.,120.6956276,24.15084621,2020/3/30 17:56,864574,2021/2/19,54
742,66000,台中巿西區吉龍里美村路一段６７０號,新永富藥局,215598.3422,2670076.258,西區,3,0,周日休息，現場排隊購買防疫醫療口罩 時間:中午12:00~14:00,120.6615181,24.13554704,2020/3/30 17:56,864520,2021/2/18,69
743,66000,台中市西區向上路一段５０７號１樓,明裕藥局,214692.5379,2671302.165,西區,0,4,-,120.652576,24.14659604,2020/3/30 17:56,864451,2021/2/17,58
744,66000,台中市東區建成路６６６號１樓,許回生中西大藥局,218533.1257,2669672.845,東區,0,400,固定周一至周六下午一點現常排隊購買.結束為止....,120.6904022,24.13196579,2020/3/30 17:56,864393,2021/2/16,58
745,66000,台中市南區興大路３９６巷４９號１樓,侑民藥局,216577.1092,2667869.716,南區,0,1055,週一至週五上午9點販賣防疫口罩，週六、日口罩停止販賣，2/8、2/15、2/22有販賣口罩，2/28有販賣口罩,120.6711991,24.1156446,2020/3/30 17:56,864335,2021/2/15,68
746,66000,台中市西區華美街３２０號１樓,俊達藥局,215343.3645,2671724.454,西區,309,1364,周一至周五早上10點~12點開始販售口罩(售完為止),120.6589699,24.15042343,2020/3/30 17:56,864267,2021/2/14,54
747,66000,台中市南區學府路１８０號,學府藥局,216851.2851,2669438.273,南區,0,432,固定周一至周六09:00開始販售口罩.星期天休息,120.6738604,24.12981333,2020/3/30 17:56,864213,2021/2/13,33
748,66000,台中市南區美村南路６８之２號１樓,和生藥局,216146.7176,2668055.355,南區,36,364,星期一至六下午3點開始販售防疫口罩;星期日休息,120.6669608,24.11731161,2020/3/30 17:56,864180,2021/2/12,77
749,66000,台中市西區台中港路１段１０４號之１０,中港大藥局,216607.1505,2671668.667,西區,0,1312,每日上午9至12點下午3至9點發放號碼牌及販售,120.671407,24.149947,2020/3/30 17:56,864103,2021/2/11,56
750,66000,台中市西區公民里林森路１３４之２號,連泰藥局,216394.2459,2670471.837,西區,0,595,周一到周五早上10點開始發號碼牌當場領口罩，週六時間不定，請電洽藥局,120.6693398,24.13913599,2020/3/30 17:56,864047,2021/2/10,80
751,66000,台中市太平區新平路１段１１０號,安欣藥師藥局,221214.7475,2669678.162,太平區,0,544,週一至週五每日上午9點開始販售口罩。,120.7167859,24.13206501,2020/3/30 17:56,863967,2021/2/9,61
752,66000,臺中市太平區中山路１段２３４號,家嘉藥局,222835.0573,2670731.152,太平區,0,978,口罩發放時間：每日下午1:30-2:30，其他時間不販售。例假日休息,120.732708,24.14160153,2020/3/30 17:56,863906,2021/2/8,75
753,66000,台中市大雅區橫山里永和路４８號,光田藥局,212428.7543,2678297.956,大雅區,2,0,每天早上8:30開始販賣防疫口罩(依排隊順序，殘障與老弱優先),120.6301188,24.20970996,2020/3/30 17:56,863831,2021/2/7,88
754,66000,台中市潭子區東寶里雅潭路２段２５４號,壽安藥局,218659.1225,2678989.222,潭子區,0,1126,(3月3日起停發口罩及酒精)上午9點營業 中午 1-4點休息  週日休,120.6914397,24.21608811,2020/3/30 17:56,863743,2021/2/6,52
755,66000,台中市神岡區民生路２７號,壯元藥局,217760.8623,2682301.699,神岡區,0,1,前往領藥前先電話洽詢。防疫口罩8:00開始販售,120.682522,24.24597885,2020/3/30 17:56,863691,2021/2/5,94
756,66000,台中市和平區東關路３段１５１之１１號,和平藥局,238273.9969,2674355.042,和平區,2761,1500,口罩領取時間於 08:00~11:00,120.8845911,24.17451338,2020/3/30 17:56,863597,2021/2/4,68
757,66000,臺中市大里區中興路一段１０９之６號,全家藥局,219226.8503,2664240.181,大里區,3,0,口罩代售時間下午1:30;現場排隊,120.6973429,24.08292619,2020/3/30 17:20,863529,2021/2/3,48
758,66000,臺中市南屯區黎明東街１５１號,仁幼藥局,213177.9101,2671198.127,南屯區,3,0,周一到周六營業時間現場排隊依序發放，沒有發號碼牌，賣完為止(營業時間8:30-12:00，15:00-18:00，18:30-21:00)。,120.637675,24.145622,2020/3/30 17:17,863481,2021/2/2,55
759,66000,台中市西區民生路３９０號１樓,銘津藥局,215559.9173,2671061.075,西區,6,0,每日上午10:00至13:00，下午3:00至21:00 現場排隊，星期日下午休息,120.6611166,24.14443836,2020/3/30 17:14,863426,2021/2/1,63
760,66000,台中市西屯區西屯路三段１６６－１２號,詠安世界藥局,211027.1435,2676005.743,西屯區,0,4,周日中午12:00開始(周一到周六早上9:00開始販賣防疫口罩，周日中午12:00開始販賣防疫口罩,120.6163824,24.18897912,2020/3/30 17:14,863363,2021/1/31,68
761,66000,臺中市大雅區民生路３段４３２號,大詮藥師藥局,216031.3978,2681024.427,大雅區,0,5,週一到週五，代售時間自10:00，現場排隊,120.6655213,24.23440969,2020/3/30 17:14,863295,2021/1/30,54
762,66000,臺中市太平區新興路４８號１樓,立德藥局,220741.8778,2672681.679,太平區,18,15,口罩代售時間自8:00；現場排隊,120.7120727,24.15917594,2020/3/30 17:14,863241,2021/1/29,72
763,66000,臺中市沙鹿區鎮南路２段５２號,鎮南藥局,206362.291,2679266.848,沙鹿區,3,0,*固定周一到周六，早上7:30開始販賣防疫口罩,120.5703676,24.21830144,2020/3/30 16:59,863169,2021/1/28,102
764,66000,台中市潭子區潭秀里中山路２段４８７號,海源大藥局,220039.2107,2678976.531,潭子區,3,0,口罩下午3點半開始販賣，3點20分發號碼牌。,120.7050272,24.21600044,2020/3/30 16:32,863067,2021/1/27,57
765,66000,臺中市大雅區民生路１段２１２號,永瑞藥局,214571.6346,2680266.454,大雅區,3,5,8am發號碼牌，11am賣，周六休,120.6511663,24.22753359,2020/3/30 15:50,863010,2021/1/26,83
766,66000,臺中市龍井區龍山街１４８號１樓,杏嘉藥局,204199.093,2678608.242,龍井區,0,732,口罩販售時間：週一到六15:30-17:30，週日18:30-20:30　現場排隊購買,120.5490914,24.21229329,2020/3/30 15:32,862927,2021/1/25,91
767,66000,臺中市豐原區圓環東路５４８、５５０、５５２、５５４號,佑全豐原圓環東藥局,222300.7523,2682539.201,豐原區,0,25,口罩販賣時段；下午兩點至售完為止,120.727224,24.24821,2020/3/30 15:32,862836,2021/1/24,75
768,66000,臺中市豐原區圓環東路６１７號１樓,大樹圓環藥局,222406.532,2682829.946,豐原區,200,50,,120.7282647,24.25083759,2020/3/30 15:32,862761,2021/1/23,79
769,66000,臺中市太平區樹孝路４７６號,樹孝炘星藥局,221578.9796,2672477.568,太平區,294,60,周一至周二、周四至周日(周三公休)，早上8:00開始販賣防疫口罩(依排隊順序),120.7203145,24.15734829,2020/3/30 15:32,862682,2021/1/22,107
770,66000,臺中市北區學士路１９號１樓,維康學士藥局,217706.3661,2672097.501,北區,0,1153,固定早上9:00開始販賣防疫口罩,120.6822102,24.15386455,2020/3/30 15:32,862575,2021/1/21,118
771,66000,臺中市西屯區成都路３６８號,西屯長安藥局,215866.2143,2674248.36,西屯區,1,217,,120.6640552,24.17322377,2020/3/30 15:32,862457,2021/1/20,102
772,66000,台中市清水區文昌里文昌街６２號,新生藥局,206984.8897,2684997.882,清水區,5,0,中午12點開始賣口罩至下午4點。(星期日公休),120.5763259,24.27006435,2020/3/30 15:17,862355,2021/1/19,109
773,66000,臺中市大雅區雅環路一段３３８號１樓,炘星藥局,214827.7438,2679851.168,大雅區,0,19,每日上午8:00發放號碼牌，15:00-18:00及18:30-21:30販售。(週三休),120.6536981,24.22378967,2020/3/30 12:11,862246,2021/1/18,85
774,66000,臺中市豐原區文昌街１５２號１樓,富田藥局,221192.2659,2683985.723,豐原區,6,0,口罩上午10點開始排隊購買,120.716279,24.26125093,2020/3/30 11:23,862161,2021/1/17,73
775,66000,台中市東區大智路１９０號１Ｆ,建中藥局,218467.7201,2669704.561,東區,27,0,每日上午9點現場排隊購買，賣完為止,120.689758,24.13225086,2020/3/30 09:59,862088,2021/1/16,65
776,66000,臺中市大雅區中清北街４１號,福康藥局,214161.5693,2680048.927,大雅區,0,20,每日上午8:00開始販售(12:00-14:45休息)。(週日休),120.6471342,24.2255602,2020/3/30 08:47,862023,2021/1/15,58
777,66000,台中市大雅區民興街５０號,新信和藥局,214272.1135,2680020.887,大雅區,1,0,-,120.6482233,24.22530954,2020/3/27 11:41,861965,2021/1/14,55
778,66000,臺中市沙鹿區中山路４８７－１號,好利藥局,205510.8015,2682270.326,沙鹿區,0,10,固定周一到周六，早上8:00開始販賣防疫口罩,120.5618917,24.24539608,2020/3/27 09:26,861910,2021/1/13,65
779,66000,臺中市南區新華街１８６號１樓,長榮藥局,216676.5355,2669412.921,南區,0,649,周一到周日，早上9:00開始販售防疫口罩,120.6721417,24.12958074,2020/3/13 13:25,861845,2021/1/12,57
780,66000,台中市梧棲區福德里中央路１段１０１２號,梧棲明生藥局,203153.9073,2682642.214,梧棲區,0,4,前往領藥前先電話洽詢,120.5386706,24.24868526,2020/2/27 08:35,861788,2021/1/11,55
781,66000,臺中市大雅區中清東路１２５號,啟瑞中西藥局,214251.5995,2679675.233,大雅區,NULL,NULL,NULL,120.6480299,24.22218812,NULL,861733,2021/1/10,36
782,66000,臺中市北屯區東山路１段３１１－４號,健生大藥局,221750.7539,2674558.406,北屯區,NULL,NULL,NULL,120.7219642,24.17613984,NULL,861697,2021/1/9,55
783,66000,台中市北區健行里梅亭街６５０號１Ｆ,上安藥局,216031.4512,2672842.069,北區,NULL,NULL,NULL,120.6657145,24.16052962,NULL,861642,2021/1/8,57
784,66000,台中市北屯區三光里北屯路２３４??３號,茂昌藥局,219253.8756,2673834.309,北屯區,NULL,NULL,NULL,120.697405,24.169555,NULL,861585,2021/1/7,73
